movie_id,real_budget,real_revenue,real_profit,is_profitable,ROI,log_real_revenue,is_sequel,is_major_studio,is_blockbuster_season,is_weekend_release,released_year,released_date,runtime,director,star,writer,director_win_rate,star_win_rate,writer_win_rate,production_win_rate,rating_win_rate,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
the last of the finest,28801836.26625861,3675807.951798011,-25126028.314460598,0,-0.8723759166666667,15.117283789343809,0,0,0,0,1990,"March 9, 1990 (United States)",106.0,John Mackenzie,Brian Dennehy,Jere Cunningham,0.3333333333333333,0.0,0.0,0.5652173913043478,0.6257332811888933,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last of the mohicans,89436920.88382038,168825281.73342836,79388360.84960797,1,0.8876464,18.944374908136815,0,0,0,0,1992,"September 25, 1992 (United States)",112.0,Michael Mann,Daniel Day-Lewis,James Fenimore Cooper,0.5,0.4444444444444444,1.0,0.3103448275862069,0.6257332811888933,R,United States,3357.0,7.384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
the last samurai,238684782.60869563,775090067.4081521,536405284.7994565,1,2.247337592857143,20.468489797865754,0,1,0,0,2003,"December 5, 2003 (United States)",154.0,Edward Zwick,Tom Cruise,John Logan,0.9090909090909091,0.9393939393939394,1.0,0.7728813559322034,0.6257332811888933,R,United States,7411.0,7.598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
the last seduction,5291835.357624832,12367237.254385965,7075401.896761133,1,1.3370411999999998,16.33056145787265,0,0,0,0,1994,"October 26, 1994 (United States)",110.0,John Dahl,Linda Fiorentino,Steve Barancik,0.5714285714285714,1.0,1.0,0.625,0.6257332811888933,R,United Kingdom,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last song,28766620.816139385,133303007.73773497,104536386.92159559,1,3.6339474,18.708135356070017,0,0,0,0,2010,"March 31, 2010 (United States)",107.0,Julie Anne Robinson,Miley Cyrus,Nicholas Sparks,1.0,0.6666666666666666,1.0,0.7307692307692307,0.7196885428253615,PG,United States,2199.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last stand,40390557.93991417,65070208.02961373,24679650.089699566,1,0.6110252333333331,17.990977383846733,0,0,0,1,2013,"January 18, 2013 (United States)",107.0,Jee-woon Kim,Arnold Schwarzenegger,Andrew Knauer,1.0,0.8461538461538461,1.0,0.6,0.6257332811888933,R,United States,1692.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last starfighter,45288739.17228104,86752965.09143408,41464225.919153035,1,0.9155526666666667,18.27857516746246,0,0,0,0,1984,"July 13, 1984 (United States)",101.0,Nick Castle,Lance Guest,Jonathan R. Betuel,1.0,1.0,1.0,0.7777777777777778,0.7196885428253615,PG,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last temptation of christ,18562130.17751479,23509473.51986475,4947343.342349958,1,0.2665288571428572,16.97291406892085,0,1,0,0,1988,"August 12, 1988 (Canada)",164.0,Martin Scorsese,Willem Dafoe,Nikos Kazantzakis,0.6842105263157895,0.14285714285714285,1.0,0.7804878048780488,0.6257332811888933,R,Canada,1169.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
the last time i committed suicide,7818068.535825545,90615.32336448599,-7727453.212461059,0,-0.9884095,11.414389645388418,0,0,0,0,1997,"June 20, 1997 (United States)",92.0,Stephen Kay,Thomas Jane,Neal Cassady,0.3333333333333333,0.75,0.0,0.0,0.6257332811888933,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last unicorn,11377720.207253886,20984839.595854923,9607119.388601037,1,0.84438,16.85931085862162,0,0,0,0,1982,"November 19, 1982 (United States)",92.0,Jules Bass,Jeff Bridges,Peter S. Beagle,1.0,0.5652173913043478,1.0,1.0,0.7798165137614679,G,United Kingdom,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the last witch hunter,105890295.35864979,173155665.3772152,67265370.01856542,1,0.6352364000000001,18.96970155352827,0,0,0,1,2015,"October 23, 2015 (United States)",106.0,Breck Eisner,Vin Diesel,Cory Goodman,1.0,0.9333333333333333,1.0,0.8461538461538461,0.7330583382439599,PG-13,United States,2193.0,6.012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
the lawnmower man,22359230.220955096,71774953.52245189,49415723.3014968,1,2.2100816,18.08904615035855,0,0,0,0,1992,"March 6, 1992 (United States)",108.0,Brett Leonard,Jeff Fahey,Stephen King,0.25,0.5,0.7857142857142857,0.5,0.6257332811888933,R,United Kingdom,832.0,5.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lazarus effect,6618143.459915612,50773483.320675105,44155339.8607595,1,6.671862,17.74288481408759,0,0,0,1,2015,"February 27, 2015 (United States)",83.0,David Gelb,Olivia Wilde,Luke Dawson,1.0,1.0,1.0,1.0,0.7330583382439599,PG-13,United States,825.0,5.303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the league of extraordinary gentlemen,132981521.73913042,305627687.4717391,172646165.73260868,1,1.298271846153846,19.53787821479027,0,0,0,0,2003,"July 11, 2003 (United States)",110.0,Stephen Norrington,Sean Connery,Alan Moore,1.0,0.8571428571428571,1.0,0.5,0.7330583382439599,PG-13,United States,4291.0,5.975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
the legend of 1900,17320858.89570552,40525436.500613496,23204577.604907975,1,1.3396897777777776,17.51744042134794,0,0,0,0,1998,"October 28, 1998 (Italy)",169.0,Giuseppe Tornatore,Tim Roth,Alessandro Baricco,1.0,0.6666666666666666,1.0,1.0,0.6257332811888933,R,Italy,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the legend of bagger vance,145737514.51800233,71883985.1910569,-73853529.32694542,0,-0.5067571625,18.09056407453366,0,1,0,0,2000,"November 3, 2000 (United States)",126.0,Robert Redford,Will Smith,Steven Pressfield,0.5555555555555556,0.8636363636363636,0.0,0.8164251207729468,0.7330583382439599,PG-13,United States,971.0,6.593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
the legend of drunken master,18217189.31475029,21050745.592334494,2833556.2775842026,1,0.1555429999999999,16.86244658503304,0,0,0,0,2000,"October 20, 2000 (United States)",102.0,Chia-Liang Liu,Jackie Chan,Edward Tang,1.0,0.7647058823529411,1.0,0.8888888888888888,0.6257332811888933,R,Hong Kong,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the legend of hercules,92771440.64216307,78131204.77524292,-14640235.866920143,0,-0.1578097285714285,18.173900096789243,0,0,0,1,2014,"January 10, 2014 (United States)",99.0,Renny Harlin,Kellan Lutz,Sean Hood,0.4666666666666667,0.0,0.0,0.8461538461538461,0.7330583382439599,PG-13,United States,805.0,4.802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0
the legend of tarzan,235275000.0,456044021.84375,220769021.84375,1,0.9383445833333334,19.93809990414286,0,0,1,1,2016,"July 1, 2016 (United States)",110.0,David Yates,Alexander Skarsgård,Adam Cozad,1.0,1.0,1.0,0.6666666666666666,0.7330583382439599,PG-13,United Kingdom,4102.0,5.914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the legend of the lone ranger,62118811.88118811,43544752.21672167,-18574059.66446644,0,-0.29900861111111104,17.589299776776848,0,0,0,0,1981,"May 22, 1981 (United States)",98.0,William A. Fraker,Klinton Spilsbury,Ivan Goff,0.0,0.0,0.5,0.0,0.7196885428253615,PG,United States,44.0,4.886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
the legend of zorro,120468509.984639,228729648.6968766,108261138.71223758,1,0.8986675333333334,19.248051295088693,0,1,0,0,2005,"October 28, 2005 (United States)",129.0,Martin Campbell,Antonio Banderas,Roberto Orci,0.9,0.7,1.0,0.7559322033898305,0.7196885428253615,PG,United States,3051.0,6.121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
the lego batman movie,102390860.87311302,397609333.5234598,295218472.65034676,1,2.8832502249999994,19.800980509642788,0,0,0,1,2017,"February 10, 2017 (United States)",104.0,Chris McKay,Will Arnett,Seth Grahame-Smith,1.0,0.6666666666666666,1.0,1.0,0.7196885428253615,PG,United States,2882.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lego movie,79518377.69328263,606631639.2716519,527113261.57836926,1,6.628823133333333,20.22343231188427,0,1,0,1,2014,"February 7, 2014 (United States)",100.0,Christopher Miller,Chris Pratt,Phil Lord,1.0,1.0,1.0,0.7728813559322034,0.7196885428253615,PG,United States,4839.0,7.422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
the lego movie 2: the second part,121456003.1286664,235927069.06374657,114471065.93508017,1,0.9424899797979798,19.279033290078157,1,1,0,0,2019,"February 8, 2019 (United States)",107.0,Mike Mitchell,Chris Pratt,Phil Lord,1.0,1.0,1.0,0.7728813559322034,0.7196885428253615,PG,Denmark,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lego ninjago movie,89592003.26397389,157089595.89432886,67497592.63035497,1,0.7533885857142858,18.872326881391785,0,0,0,1,2017,"September 22, 2017 (United States)",101.0,Charlie Bean,Jackie Chan,Bob Logan,1.0,0.7647058823529411,1.0,1.0,0.7196885428253615,PG,United States,424.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lemon sisters,21601377.199693955,8337903.584544759,-13263473.615149196,0,-0.6140105555555555,15.936322493911103,0,0,0,0,1990,"August 31, 1990 (United States)",93.0,Joyce Chopra,Diane Keaton,Jeremy Pikser,0.0,0.5,0.0,0.0,0.7330583382439599,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the life aquatic with steve zissou,83033350.97935414,57807192.88035997,-25226158.098994173,0,-0.30380754,17.872623787495826,0,0,0,0,2004,"December 25, 2004 (United States)",119.0,Wes Anderson,Bill Murray,Wes Anderson,0.75,0.6666666666666666,0.8,0.7307692307692307,0.6257332811888933,R,United States,3118.0,7.078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
the life before her eyes,18941477.008824896,10561315.898745935,-8380161.110078961,0,-0.4424238461538462,16.17270853478784,0,0,0,0,2008,"September 5, 2008 (Poland)",90.0,Vadim Perelman,Uma Thurman,Laura Kasischke,0.5,0.5714285714285714,0.0,0.2,0.6257332811888933,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the life of david gale,64785869.56521739,66415060.28586956,1629190.7206521705,1,0.025147315789473632,18.011434415319822,0,1,0,0,2003,"February 21, 2003 (United States)",130.0,Alan Parker,Kevin Spacey,Charles Randolph,0.5454545454545454,0.6,1.0,0.7804878048780488,0.6257332811888933,R,United States,2157.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the light between oceans,26141666.666666668,29124080.535,2982413.8683333322,1,0.11408659999999995,17.18707593407392,0,0,0,1,2016,"September 2, 2016 (United States)",133.0,Derek Cianfrance,Michael Fassbender,Derek Cianfrance,1.0,0.8888888888888888,1.0,0.75,0.7330583382439599,PG-13,United Kingdom,831.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the limey,18829531.81272509,6262205.1812725095,-12567326.631452579,0,-0.6674263999999999,15.650043106112538,0,0,0,0,1999,"August 4, 1999 (France)",89.0,Steven Soderbergh,Terence Stamp,Lem Dobbs,0.6521739130434783,0.0,0.6,0.6363636363636364,0.6257332811888933,R,United States,488.0,6.537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lincoln lawyer,55793686.08270342,121553639.29835482,65759953.2156514,1,1.17862715,18.615866207256595,0,0,0,1,2011,"March 18, 2011 (United States)",118.0,Brad Furman,Matthew McConaughey,John Romano,0.6666666666666666,0.45454545454545453,1.0,0.8461538461538461,0.6257332811888933,R,United States,1525.0,7.208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the lion king,167857017.54385963,2087554683.4790823,1919697665.9352226,1,11.436505271122321,21.459259210503816,0,1,1,1,1994,"June 24, 1994 (United States)",88.0,Roger Allers,Matthew Broderick,Irene Mecchi,1.0,0.75,1.0,0.8942307692307693,0.7798165137614679,G,United States,10160.0,8.252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the little mermaid,101193548.38709678,534664914.21209675,433471365.825,1,4.2835869749999995,20.09715078192941,0,1,0,0,1989,"November 17, 1989 (United States)",83.0,Ron Clements,Jodi Benson,John Musker,0.75,0.5,1.0,0.8942307692307693,0.7798165137614679,G,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the little prince,101298958.33333334,133360299.54291667,32061341.209583327,1,0.3165021806451612,18.708565050025424,0,0,0,1,2016,"August 5, 2016 (United States)",108.0,Mark Osborne,Jeff Bridges,Irena Brignull,1.0,0.5652173913043478,1.0,1.0,0.7196885428253615,PG,France,1493.0,7.611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
the little rascals,48684885.290148444,142473738.6194332,93788853.32928476,1,1.9264470434782612,18.774668257318314,0,1,0,0,1994,"August 5, 1994 (United States)",82.0,Penelope Spheeris,Travis Tedford,Penelope Spheeris,0.75,1.0,1.0,0.7804878048780488,0.7196885428253615,PG,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the little vampire,63760162.601626016,50945945.705574915,-12814216.896051101,0,-0.2009752857142857,17.74627576011265,0,0,0,0,2000,"October 27, 2000 (United States)",95.0,Uli Edel,Jonathan Lipnicki,Angela Sommer-Bodenburg,0.0,0.0,0.0,0.0,0.7196885428253615,PG,Germany,453.0,6.886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lives of others,3026531.5967197297,117061614.59430775,114035082.99758802,1,37.678470999999995,18.578210983152815,0,0,0,0,2007,"March 30, 2007 (United States)",137.0,Florian Henckel von Donnersmarck,Ulrich Mühe,Florian Henckel von Donnersmarck,1.0,1.0,1.0,1.0,0.6257332811888933,R,Germany,4047.0,8.038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
the living daylights,110457746.47887324,141347970.49559858,30890224.016725346,1,0.27965647499999996,18.766735291067743,0,0,0,0,1987,"July 31, 1987 (United States)",130.0,John Glen,Timothy Dalton,Richard Maibaum,0.8333333333333334,1.0,1.0,1.0,0.7196885428253615,PG,United Kingdom,1984.0,6.535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
the living end,50909.731290092655,1548566.7462580185,1497657.0149679258,1,29.417892748912998,14.25284102703997,0,0,0,0,1992,"August 21, 1992 (United States)",81.0,Gregg Araki,Mike Dytri,Gregg Araki,1.0,1.0,1.0,1.0,0.7058823529411765,Unrated,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lizzie mcguire movie,28983152.173913043,94680209.42119564,65697057.247282594,1,2.266732647058823,18.366015565053676,0,1,0,0,2003,"May 2, 2003 (United States)",94.0,Jim Fall,Hilary Duff,Susan Estelle Jansen,1.0,0.75,1.0,0.8942307692307693,0.7196885428253615,PG,United States,1318.0,6.322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the loft,18530801.687763713,14586920.284388186,-3943881.403375527,0,-0.21282842857142853,16.495635882768617,0,0,0,0,2015,"January 30, 2015 (United States)",108.0,Erik Van Looy,Karl Urban,Bart De Pauw,0.0,0.0,0.0,0.5,0.6257332811888933,R,Belgium,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lone ranger,370246781.11587983,350054349.6802575,-20192431.435622334,0,-0.05453776363636368,19.673598988049733,0,1,1,0,2013,"July 3, 2013 (United States)",150.0,Gore Verbinski,Johnny Depp,Justin Haythe,0.7,0.6774193548387096,0.6,0.8942307692307693,0.7330583382439599,PG-13,United States,3789.0,6.121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lonely lady,15747991.967871487,3852588.7550200806,-11895403.212851407,0,-0.75536,15.164256143768762,0,0,0,0,1983,"September 30, 1983 (United States)",92.0,Peter Sasdy,Pia Zadora,Harold Robbins,0.0,0.0,0.0,0.0,0.6257332811888933,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the long kiss goodnight,129958572.33906946,178856506.85595918,48897934.51688972,1,0.37625786153846147,19.002094410236595,0,1,0,0,1996,"October 11, 1996 (United States)",121.0,Renny Harlin,Geena Davis,Shane Black,0.4666666666666667,0.3333333333333333,0.8333333333333334,0.7697368421052632,0.6257332811888933,R,United States,1321.0,6.583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
the long riders,38070388.34951456,60132897.92839805,22062509.57888349,1,0.5795189,17.912067652869737,0,0,0,0,1980,"May 16, 1980 (United States)",100.0,Walter Hill,David Carradine,Bill Bryden,0.3333333333333333,1.0,1.0,0.7,0.6257332811888933,R,United States,278.0,6.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
the longest ride,45003375.52742616,84451386.13333334,39448010.60590718,1,0.8765567058823531,18.25168662658151,0,0,0,1,2015,"April 10, 2015 (United States)",123.0,George Tillman Jr.,Scott Eastwood,Nicholas Sparks,1.0,1.0,1.0,0.9107142857142857,0.7330583382439599,PG-13,United States,1908.0,7.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the longest yard,131712237.58320531,307542542.8428059,175830305.2596006,1,1.334958,19.544123989601164,0,1,0,0,2005,"May 27, 2005 (United States)",113.0,Peter Segal,Adam Sandler,Albert S. Ruddy,1.0,0.8214285714285714,0.5,0.7992700729927007,0.7330583382439599,PG-13,United States,3617.0,6.667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lookout,24212252.773757838,8128024.504100337,-16084228.2696575,0,-0.6643011875,15.910828586603097,0,0,0,0,2007,"March 30, 2007 (United States)",99.0,Scott Frank,Joseph Gordon-Levitt,Scott Frank,0.5,0.5454545454545454,0.75,0.5454545454545454,0.6257332811888933,R,United States,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lorax,95640243.90243903,476616755.7891986,380976511.8867595,1,3.983433085714285,19.982223281031413,0,1,0,0,2012,"March 2, 2012 (United States)",86.0,Chris Renaud,Zac Efron,Dr. Seuss,1.0,0.8888888888888888,1.0,0.7804878048780488,0.7196885428253615,PG,United States,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lord of the rings: the fellowship of the ring,164732354.60191983,1590092465.197064,1425360110.595144,1,8.652581419354838,21.187058006328545,0,1,0,0,2001,"December 19, 2001 (United States)",178.0,Peter Jackson,Elijah Wood,J.R.R. Tolkien,0.7272727272727273,0.7,1.0,0.7697368421052632,0.7330583382439599,PG-13,New Zealand,27168.0,8.429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lord of the rings: the return of the king,160259782.60869566,1953858136.3826087,1793598353.773913,1,11.191818212765956,21.393071786796614,1,1,0,0,2003,"December 17, 2003 (United States)",201.0,Peter Jackson,Elijah Wood,J.R.R. Tolkien,0.7272727272727273,0.7,1.0,0.7697368421052632,0.7330583382439599,PG-13,New Zealand,26180.0,8.494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
the lord of the rings: the two towers,163912173.42968315,1652191280.1639798,1488279106.7342966,1,9.079735053191488,21.225368292971854,0,1,0,0,2002,"December 18, 2002 (United States)",179.0,Peter Jackson,Elijah Wood,J.R.R. Tolkien,0.7272727272727273,0.7,1.0,0.7697368421052632,0.7330583382439599,PG-13,New Zealand,23568.0,8.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the lords of salem,2019527.896995708,2074904.6982832619,55376.80128755374,1,0.02742066666666671,14.545426264003732,0,0,0,1,2013,"April 18, 2013 (Russia)",101.0,Rob Zombie,Sheri Moon Zombie,Rob Zombie,0.8,1.0,0.8,1.0,0.6257332811888933,R,United States,445.0,5.444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
